eda,p6b1,p6b2
48, ,
13, ,
40,3,2580
19, ,
22,2,1000
59,4,5160
28,7,
33,7,
26,7,
23,7,
37,2,9000
16, ,
14, ,
12, ,
40, ,
43,2,12000
21,7,
33,2,3200
32, ,
85, ,
59,4,2580
25,3,5160
57, ,
64,7,
51,8,
21,7,
25,3,2150
34,7,
36,3,2580
82, ,
73, ,
75, ,
50,7,
56,8,
78,7,
71,7,
48,8,
64,3,2800
56,1,300
76, ,
74, ,
48,7,
38,8,
33, ,
17, ,
16,4,1935
12, ,
52,2,3250
45,2,6500
25, ,
15, ,
59, ,
57, ,
28,1,7000
22, ,
27, ,
50,4,5160
51,3,6450
19, ,
54,3,4300
45,2,7000
13, ,
86, ,
38,3,6880
31, ,
35,7,
35,7,
13, ,
13, ,
61, ,
56, ,
36,2,6500
29,5,10750
28,2,5000
48,4,3440
50,4,1548
20,4,4300
12, ,
57, ,
57,4,25800
35,3,6880
53, ,
62, ,
65, ,
42,7,
33, ,
30,7,
27, ,
43,7,
53,3,4300
46,7,
44,7,
23, ,
42,3,4085
14, ,
22,7,
23,7,
57, ,
27, ,
36,1,8000
34, ,
12, ,
80, ,
47, ,
12, ,
45, ,
25,7,
19,7,
12, ,
12, ,
41,7,
30, ,
54,4,8600
53, ,
30,3,6020
31,4,3440
35,2,6200
17,3,4730
29,3,3870
26, ,
28, ,
26,4,2580
47,2,7350
27, ,
16, ,
22, ,
22, ,
24,2,7600
25, ,
19, ,
28,4,36000
14, ,
51, ,
24, ,
21,2,8000
55,6,2250
34,2,6000
30,1,7000
24,2,7000
40,3,3440
46,4,2580
24,4,4500
48, ,
46,4,15000
46,4,2580
40,2,10000
15, ,
32,3,6450
24, ,
34,3,5160
35,4,430
13, ,
45,3,1075
27,7,
22,3,8600
18, ,
43,3,4300
43,3,4300
61,3,1075
41, ,
74,2,3590
70, ,
71, ,
22,8,
63,3,6450
62, ,
19, ,
18, ,
39,8,
35,4,1075
20, ,
17, ,
58, ,
52,7,
46,4,5160
32,7,
30, ,
75,8,
70, ,
90, ,
51, ,
34,7,
30,2,5000
61,4,1720
53, ,
53, ,
17, ,
15, ,
43,8,
14, ,
64,4,3440
61,2,8000
32,8,
40, ,
15, ,
64,4,6000
64, ,
54,2,6000
45, ,
20, ,
39,2,14400
28,3,4300
81, ,
48,8,
26,7,
64,7,
62,7,
25,3,6450
82, ,
47,7,
16, ,
58,7,
54,7,
25, ,
18, ,
47,3,6450
25,2,4000
13, ,
31,2,6000
28,2,10000
62,2,4000
51,2,7000
19, ,
41,1,8000
34, ,
15, ,
47,3,12040
48,4,14964
23,3,9860
45,4,5160
45, ,
16, ,
14, ,
31,2,8000
28, ,
54,4,645
51,4,1720
15, ,
35,2,14000
39,2,12000
67, ,
30,7,
12, ,
33,2,14000
31, ,
13, ,
31,2,9000
22,3,4300
39,7,
17, ,
22,2,6000
46, ,
46,8,
14, ,
43,4,3440
18, ,
16, ,
15, ,
44,3,6020
44, ,
37,8,
25,8,
47,8,
45, ,
14, ,
35, ,
38, ,
49,7,
47, ,
78, ,
79, ,
45,7,
39,2,9600
28,8,
47,7,
46, ,
13, ,
12, ,
84, ,
74, ,
49,3,10750
46, ,
12, ,
57, ,
37,2,5000
15, ,
97, ,
50,7,
38, ,
23,8,
36, ,
42,3,25800
24,2,2000
17, ,
72, ,
65, ,
39,7,
20, ,
77,2,3000
47,2,3000
36,2,3000
59,4,5160
23,8,
46,7,
70, ,
67,4,7525
34, ,
39, ,
39,7,
17, ,
14, ,
55,3,4300
51, ,
24,3,3440
35,3,6450
37,3,6450
50,3,9300
13, ,
30,3,7310
30,3,7310
13, ,
25,3,6450
23, ,
34,2,9000
28, ,
47,2,8000
50, ,
51,7,
46, ,
21, ,
15, ,
56, ,
30,8,
24, ,
62, ,
35,8,
25,3,3010
66,7,
61,7,
42,8,
31,8,
32,7,
14, ,
42,7,
19,7,
26,7,
61, ,
24,7,
33,3,4300
71, ,
71, ,
49,7,
41, ,
51,6,860
17, ,
68,7,
64, ,
37,7,
46,8,
44, ,
16, ,
49,8,
49, ,
18, ,
70, ,
76, ,
48,8,
44,8,
44, ,
21, ,
44,8,
45,8,
19, ,
15, ,
39,4,10500
20,4,7500
16, ,
12, ,
30,3,10750
27, ,
55,7,
55,3,5160
20, ,
24, ,
23, ,
66,2,2000
43,3,3440
13, ,
32,1,7000
29,1,8000
83, ,
51,2,6400
47,3,4300
71, ,
69, ,
46,7,
21,7,
42,2,6000
42, ,
12, ,
65,7,
46,8,
24,7,
21, ,
33,3,8600
68,3,2580
73, ,
39,3,5160
41, ,
51,8,
31, ,
32,3,8600
31,3,6450
58, ,
37, ,
13, ,
54,4,6000
55, ,
22,3,4300
87, ,
62, ,
49,7,
45, ,
18, ,
75, ,
40,3,5160
20,7,
19,3,5590
18,3,4300
16,3,4300
84, ,
73, ,
37,3,3655
33,3,3440
19, ,
67, ,
67, ,
44,4,3870
30, ,
29,7,
21, ,
18, ,
41,7,
37, ,
15, ,
13, ,
41,7,
35, ,
38,3,3440
42,3,6450
38,3,3870
16, ,
14, ,
54,4,6450
47, ,
22,7,
20, ,
44,3,5160
40,4,7740
21, ,
19, ,
15, ,
56, ,
51,3,4300
23, ,
36, ,
34, ,
13, ,
50,3,3870
45, ,
19,2,5200
18,3,4300
23,3,4300
24, ,
42,7,
44,7,
22, ,
17, ,
26,2,3812
29,2,4000
46,7,
45, ,
18, ,
17, ,
17, ,
27,2,10000
27,4,5150
31,7,
20,7,
18,7,
52,8,
44,8,
14, ,
46,7,
18, ,
58,7,
44,7,
20, ,
15, ,
12, ,
46,2,8400
52, ,
20, ,
24, ,
56,7,
54,7,
57,7,
53, ,
29,2,7600
28,3,3440
29,4,4300
68,3,5160
41,7,
23,7,
18, ,
97, ,
62, ,
53,7,
51, ,
50,8,
49, ,
26, ,
24, ,
20, ,
43,3,5160
41,3,2795
25,3,5590
22,3,3655
16,3,5160
12,4,1290
46,7,
48,7,
19, ,
44,3,10750
20, ,
45,7,
72, ,
49,2,3800
32,7,
31, ,
14, ,
66,7,
63,7,
61,7,
57,7,
17, ,
14, ,
62, ,
20, ,
25,7,
85, ,
49,7,
15, ,
75,7,
68, ,
45,7,
14, ,
18, ,
51,4,3870
55, ,
53,3,4300
48,2,8000
49, ,
21, ,
12, ,
65, ,
62, ,
39,4,3870
20,2,3200
15,4,3870
56,7,
58,2,600
28,3,5590
30,2,9000
29,3,3440
42,1,2000
42,3,4300
15, ,
20,2,6000
19,2,400
30,2,5000
28,2,1600
69, ,
58, ,
38,7,
44,7,
44, ,
12, ,
32,7,
16, ,
74, ,
36,7,
25,3,6450
30,3,3870
69, ,
67,7,
39,7,
59,7,
47,7,
22,4,7740
20,2,3000
67,7,
32, ,
47,8,
20, ,
45,1,8000
14, ,
42,7,
38,2,8000
16,3,4300
62,4,3440
53, ,
22,4,3000
73, ,
63, ,
42,2,15000
31,2,10000
39,8,
33, ,
14, ,
59, ,
47, ,
18, ,
13, ,
13, ,
66, ,
43,3,12900
33,2,3200
29,2,4000
42,3,8600
25,3,7740
21,3,5300
22, ,
60,7,
58,7,
23,3,6450
40,7,
41,3,8600
14, ,
64,4,5160
70,4,5160
42,7,
70, ,
49,3,4730
23, ,
76, ,
79, ,
28, ,
78,7,
74,7,
43,4,5160
16, ,
47,3,5160
23,3,4300
19, ,
17, ,
49,3,6020
24,4,1720
76, ,
62,7,
59,4,387
44,4,645
27,3,6880
21, ,
62, ,
50, ,
30,2,4400
15, ,
39,2,7000
38,2,5000
57,4,9000
40,2,6000
15, ,
14, ,
28,2,5200
12, ,
72,8,
63, ,
44,8,
20, ,
32,8,
28, ,
43,8,
40,8,
21, ,
15, ,
14, ,
45,8,
43, ,
28, ,
24,7,
21, ,
45,2,4000
36,3,6450
81, ,
64, ,
30,1,1505
27,3,5160
42, ,
15, ,
13, ,
62,8,
57,8,
60, ,
38,4,2838
33,3,6020
36,8,
68,3,6450
60, ,
30,7,
23, ,
51, ,
31,7,
21, ,
46,7,
48,4,2100
16,7,
53,2,5800
47,8,
43,8,
22,8,
73, ,
69, ,
27,8,
71, ,
67, ,
40,8,
14, ,
13, ,
51, ,
55, ,
53,1,5000
29,1,4000
13, ,
62,8,
44, ,
29,8,
51,3,6450
45,7,
20,3,5160
21,3,12900
26, ,
41,7,
42,7,
18,3,4300
24,7,
65,3,8600
63, ,
40,7,
43,8,
43, ,
22, ,
19, ,
63, ,
59, ,
40,1,10000
34,8,
15, ,
59,3,12900
62, ,
50,8,
46, ,
15, ,
50,2,14000
51, ,
67,8,
61,8,
89, ,
52,8,
50, ,
23,8,
60,8,
58, ,
29,8,
64,8,
49,8,
67,8,
55,8,
30,8,
37,8,
46,3,8600
32,4,3010
12, ,
12, ,
51,1,10000
57,3,8600
53,4,1290
19, ,
12, ,
53, ,
49,7,
49,7,
86, ,
65, ,
51, ,
51,1,5000
17, ,
13, ,
63,4,1075
26,7,
76, ,
60, ,
57, ,
53, ,
31,7,
26,7,
51,2,7800
42, ,
22, ,
57, ,
21, ,
52,8,
51,8,
24, ,
47,3,5590
45, ,
83, ,
68, ,
42,4,7740
22, ,
18, ,
14, ,
24, ,
54,7,
61, ,
31, ,
33, ,
74,4,2580
48,1,8000
48, ,
70,4,1634
37,3,6020
31, ,
13, ,
12, ,
63,2,7800
51, ,
25,2,7200
26,3,6450
20,3,6450
66,3,4730
69,3,4300
33,2,7600
31,2,7800
14, ,
62, ,
60, ,
36,2,8000
38, ,
13, ,
45,8,
47,8,
52,3,4300
51,7,
19,3,4300
52,4,2580
47,3,645
19,4,645
18,4,6020
56,1,12000
55, ,
19, ,
63,7,
42,7,
38, ,
18,3,4730
13, ,
39,8,
14, ,
12, ,
62,8,
61, ,
25,7,
21,8,
22,3,7310
24,3,7900
53,7,
52,2,1000
58,2,3000
58, ,
39, ,
40,7,
32, ,
13, ,
51,7,
87, ,
45,3,10750
45, ,
28,7,
26,7,
22,7,
19, ,
17,3,4945
13, ,
13, ,
38,3,5160
49,8,
31,7,
42, ,
58,8,
57, ,
26, ,
29,7,
28, ,
44,8,
46,8,
16, ,
14, ,
45,7,
44, ,
13, ,
62,4,1290
27,7,
55, ,
35,7,
28, ,
39,3,5160
39, ,
49,7,
49, ,
25, ,
29,7,
24, ,
43, ,
42,3,4300
75, ,
65, ,
47,7,
46, ,
26,7,
21, ,
62, ,
40,7,
34, ,
19, ,
47,7,
37,3,1290
18, ,
12, ,
56,4,7500
54,7,
26,4,4500
28,4,4500
56,3,4300
53, ,
40,7,
33,4,6000
20,3,8600
20,3,5160
56, ,
24,4,7740
21, ,
60,4,1290
58, ,
32,7,
38,7,
12, ,
26,8,
63,7,
41,7,
18,7,
19, ,
29,3,6020
50, ,
52, ,
44, ,
43,1,10000
14, ,
13, ,
48,7,
26,3,4300
24,7,
63,7,
34,8,
66, ,
41, ,
36,7,
40, ,
67,3,1505
39,7,
73, ,
57,3,6450
52, ,
81, ,
75,3,5590
56,2,6000
40, ,
50, ,
45,3,6020
38,2,7000
19, ,
14, ,
49,3,4300
44, ,
21,3,4300
14, ,
24, ,
65,7,
35, ,
15, ,
52,2,15000
47, ,
22, ,
18, ,
18, ,
53,1,12000
51, ,
19, ,
23, ,
50,2,3600
46,7,
44,7,
23,3,5160
14, ,
21,3,4300
18, ,
25,3,4300
41,7,
38, ,
45,7,
41, ,
15, ,
66,7,
66, ,
40,7,
22,7,
69,4,860
63, ,
52,4,1720
53,7,
32, ,
29,7,
29,3,10320
26,7,
73, ,
43,3,4300
39,3,4300
69, ,
60,7,
57, ,
35, ,
17, ,
12, ,
53,3,4300
31,2,8000
33,7,
76, ,
70, ,
44,7,
17, ,
41,8,
38,7,
16, ,
15, ,
14, ,
13, ,
60, ,
62, ,
42,7,
75, ,
84,4,3225
39,3,4730
16, ,
16, ,
80, ,
14, ,
66,1,850
22, ,
71,7,
31,8,
18, ,
52,7,
39, ,
21,4,5160
13, ,
45,3,5590
56, ,
66, ,
58,4,2580
79, ,
80, ,
46,7,
27, ,
29,7,
20, ,
36,8,
32, ,
54,3,4730
46, ,
14, ,
53,2,4000
46, ,
17, ,
27,2,3400
53,3,4300
35,2,4000
31, ,
29,7,
23, ,
56,7,
56,3,4730
35,4,1720
34,3,20000
59, ,
55,7,
20, ,
14, ,
42,2,8000
43, ,
19, ,
17, ,
48, ,
62, ,
21,7,
14, ,
59,7,
34, ,
16, ,
32,7,
30, ,
30,3,8600
31,7,
33, ,
53,2,9000
30, ,
41,2,7200
42, ,
21,1,5000
14, ,
42,2,9000
16, ,
40, ,
19, ,
13, ,
54,7,
39,7,
17,4,860
35,3,4730
28, ,
81, ,
33,2,10000
46,7,
42,3,3870
38, ,
17, ,
13, ,
77, ,
75, ,
39,2,3200
20,2,3600
13, ,
14, ,
65, ,
42,7,
27,3,15050
41,7,
39,8,
13, ,
63,7,
35,3,6450
40,1,10000
37, ,
19, ,
16,7,
79, ,
69, ,
38,8,
39,8,
14, ,
58,6,3440
45,2,5000
54, ,
32,7,
29,7,
25,7,
23,2,6000
19, ,
39, ,
40, ,
15, ,
41,2,6000
33, ,
12, ,
31,8,
31, ,
45,8,
30,8,
53, ,
52, ,
27, ,
19, ,
45,8,
56, ,
86, ,
53, ,
18, ,
37,8,
34, ,
15, ,
41,8,
42, ,
15, ,
54,8,
35,8,
52,8,
47, ,
18, ,
22, ,
46,7,
55,7,
24,2,4400
69, ,
37,7,
63,7,
61, ,
18, ,
16, ,
36,3,3870
18, ,
15, ,
30,3,4300
34, ,
43,3,2580
44,3,6450
70, ,
37,7,
63,3,1290
41,3,1290
21, ,
27,3,6450
67,8,
35,7,
40,7,
50, ,
48,7,
26,7,
18, ,
16, ,
51,3,4300
16, ,
33, ,
73, ,
53,3,4730
49,3,5160
27,3,3870
26, ,
53, ,
30,7,
38,7,
15,4,1935
12, ,
64,4,3225
40,2,4034
17, ,
48,3,13760
40,4,5160
23, ,
19, ,
59,1,10000
62, ,
60, ,
31, ,
77, ,
70, ,
40,2,8000
37,2,5600
19, ,
15, ,
51,2,6000
41, ,
12, ,
73,7,
72,4,1500
48,7,
32, ,
47,3,4300
40, ,
21,3,3440
20, ,
64,3,3440
59, ,
68, ,
37,7,
26, ,
37,3,4300
30, ,
70, ,
55, ,
34,7,
33,7,
50,2,3000
28,3,5160
21, ,
19, ,
38,3,9460
44, ,
14, ,
12, ,
59,7,
55,4,1075
21,3,3440
40,8,
18, ,
12, ,
43,7,
22,7,
20,7,
19,7,
52,2,2600
51,7,
30,7,
29, ,
48,7,
42, ,
56,4,2408
25,3,860
33,7,
68, ,
67,4,860
41,4,860
12, ,
63, ,
36,7,
36,8,
31,3,12900
31,2,1200
31,2,6000
31, ,
43,3,8600
41, ,
20,3,3440
15, ,
58,8,
36,3,6450
17, ,
56,3,4300
20,3,4730
25,7,
23, ,
48,7,
17, ,
15, ,
73, ,
33, ,
30,7,
59,2,6000
13, ,
32,7,
66,7,
53, ,
29, ,
21, ,
70, ,
48,3,4300
19,2,4000
16, ,
49,2,6000
39,2,4000
19, ,
52, ,
54,3,4300
28,4,6450
27, ,
25, ,
48, ,
47,2,8000
50,3,2064
30, ,
22, ,
58,3,5160
17, ,
15, ,
47,8,
42, ,
44,7,
42, ,
18, ,
49,3,1290
29,3,4300
24,3,5375
20,3,5160
19, ,
22,3,5590
42,4,9000
43,8,
19, ,
23,8,
45,8,
46,8,
20,8,
41,7,
38,8,
19, ,
13, ,
74, ,
84, ,
41,8,
23,8,
19, ,
84, ,
80, ,
49,2,5000
24,3,860
27, ,
74, ,
42, ,
53,7,
48, ,
19, ,
17, ,
29,7,
39,7,
39,8,
13, ,
59,3,3440
27, ,
39, ,
47,7,
13, ,
70, ,
30,2,8000
53,4,6450
44, ,
22,2,5000
18, ,
17, ,
15, ,
69, ,
69, ,
66,8,
58,8,
28,8,
22, ,
68,2,6000
62,3,6880
54, ,
27,2,4000
21, ,
59, ,
85, ,
62, ,
58,2,4000
56,4,860
57,7,
19,7,
40,3,5590
59, ,
47,7,
55, ,
73, ,
49,3,4300
68, ,
22, ,
26, ,
36,4,6450
71,7,
73, ,
71, ,
45,7,
36,4,10320
34,4,6450
51, ,
39,3,8600
29, ,
54,4,1548
51,4,1548
23, ,
49,7,
51, ,
30, ,
57,4,6450
25, ,
35, ,
25,1,3600
43,8,
85, ,
58,8,
54,8,
33,8,
31, ,
13, ,
13, ,
62, ,
20,8,
77,4,516
57,4,10320
22, ,
20, ,
50,4,10320
50, ,
25,7,
21, ,
14, ,
36,4,2942
36,3,344
12,3,430
33,7,
34, ,
18, ,
68, ,
66, ,
44, ,
24, ,
16, ,
43,8,
33,7,
34, ,
52,7,
60,7,
65, ,
56, ,
54, ,
51,7,
78, ,
28,2,9000
24,7,
38, ,
18, ,
15, ,
36,4,12900
22, ,
70,7,
41,4,1935
34,7,
35,3,5590
18, ,
58,7,
52,3,2150
55,2,8000
56, ,
22,3,7740
63,4,6450
45,2,4500
57,2,5500
16, ,
26, ,
27,3,5805
68, ,
34,3,5160
41,4,4300
31, ,
12, ,
49,3,6880
51,4,3000
21, ,
16, ,
63,4,5160
58,4,5160
17,3,3870
13,4,1548
35,4,1720
16,4,860
64,4,860
67,3,8600
68, ,
79, ,
44, ,
37,7,
37,7,
17, ,
13, ,
60, ,
55, ,
55, ,
26,8,
32, ,
32,7,
39,3,5160
23, ,
46,7,
24,7,
16, ,
73, ,
45,3,1720
40, ,
37,7,
37, ,
16, ,
12, ,
55,2,6800
54, ,
28, ,
26,2,7800
46,3,5590
47,3,3010
19, ,
59,1,8000
40, ,
23,2,8800
23,2,8000
56, ,
30,3,5160
26,2,8000
51,3,2150
49,4,3870
50,7,
45, ,
28, ,
33,1,16000
35,2,3400
62, ,
58,7,
28,7,
24,7,
65, ,
64,4,1720
38,3,6450
31, ,
34,7,
27, ,
53,3,5160
42,3,5160
18, ,
16, ,
41,3,3870
74,4,5375
42,4,5160
21,7,
12, ,
78, ,
48, ,
20, ,
18, ,
51,7,
45, ,
25,7,
21, ,
58, ,
31,4,6450
67,4,602
52,4,6450
49,1,6000
49,1,20000
40,8,
37,7,
30,7,
29,2,10000
63, ,
60,2,4000
39,7,
62,7,
59,7,
45,7,
35,7,
75, ,
65,4,4300
29, ,
31,1,4600
50,8,
55, ,
24,2,6000
20,4,3870
17, ,
57,7,
53, ,
28,3,6450
22, ,
44,7,
37, ,
16, ,
48,7,
50,4,4300
23,3,5160
26,7,
29,3,5160
71, ,
43,7,
17, ,
15, ,
70, ,
41,2,3000
27, ,
65, ,
27,7,
24, ,
64, ,
49,4,4300
46, ,
71, ,
65, ,
34,7,
52,7,
55,7,
15, ,
40,7,
42, ,
19, ,
18, ,
16, ,
13, ,
49,3,12900
48,7,
23, ,
49,7,
46, ,
27, ,
20, ,
40,8,
44, ,
15, ,
14, ,
71,3,2150
59, ,
32,3,3010
34,7,
50,7,
45,7,
21, ,
18, ,
60,7,
31,7,
40,7,
42,7,
16, ,
22, ,
28,7,
23, ,
49,1,10000
80, ,
39,7,
81, ,
75, ,
70,3,5160
60,3,4300
48,2,6000
54,2,8900
52, ,
32,3,6450
30,2,9900
26,3,6020
26,2,6000
46,7,
17, ,
14, ,
48, ,
47,7,
26,7,
18, ,
75, ,
64, ,
40, ,
59,7,
57,7,
27,8,
56,1,4000
55,7,
24,7,
15, ,
50,4,5160
20,7,
79, ,
18, ,
22,3,4300
69,1,10000
59, ,
41,2,30000
22, ,
53, ,
55, ,
29, ,
53, ,
53, ,
42,8,
41, ,
14, ,
12, ,
68, ,
68, ,
41,3,4730
21, ,
70, ,
63, ,
33,7,
32, ,
58,3,4730
52, ,
30,7,
21, ,
34,3,5160
30,2,7600
64,7,
52, ,
21,7,
22, ,
77,3,4300
56,4,3600
63,3,4300
42,3,3440
12, ,
41,8,
41, ,
23,8,
21, ,
37,2,7000
34,1,2000
65, ,
62,3,4300
71,7,
58, ,
64,2,7000
50,4,3870
32,2,8000
29,2,9000
41,4,3225
21, ,
13, ,
29, ,
16,2,6000
38,2,6800
13, ,
39,3,6020
51, ,
85, ,
57, ,
39, ,
39,2,5000
33, ,
17,3,3870
33, ,
39,2,4000
50, ,
15, ,
68, ,
66, ,
41,8,
37,8,
65, ,
38, ,
46,8,
42, ,
40,2,16000
59, ,
53, ,
35,3,8600
33,7,
52, ,
52,7,
24,2,8000
17, ,
40,3,3870
16, ,
13, ,
65,7,
65, ,
34, ,
57,3,6450
47,8,
28,2,4600
28,7,
64,7,
60,7,
19,2,12000
56,7,
56,4,4300
31,7,
24,7,
28,2,14000
27, ,
65, ,
34,7,
28, ,
49,3,8170
48,7,
19, ,
55,3,3440
46,3,3440
17, ,
26, ,
24,2,10000
24, ,
47,2,7000
25, ,
20,7,
47,8,
50, ,
20, ,
17, ,
67, ,
54,7,
28, ,
60,7,
63,7,
35,1,4000
66,7,
61,8,
32,8,
66, ,
70, ,
27,2,40000
27,2,80000
28,2,63000
32,8,
36,7,
25,8,
33,7,
41,7,
41,2,9600
45,1,10000
15,4,2150
13, ,
50,3,1290
13, ,
12, ,
12, ,
62,7,
60, ,
39,7,
20, ,
30,1,10000
30, ,
25,2,11200
25,4,4300
64, ,
66, ,
75, ,
58,4,3870
24, ,
40,7,
42,2,9000
23, ,
18, ,
15,4,2580
50,7,
42,7,
73,7,
68, ,
49,7,
14, ,
44,3,10750
41, ,
18, ,
13, ,
50,8,
27,4,5160
75, ,
48,7,
47, ,
25,2,9000
15, ,
40,3,12900
37, ,
38,2,10000
38,2,10000
57, ,
66, ,
52, ,
34,3,9890
32, ,
46,3,3870
48,2,8000
21,7,
19,3,8600
17,3,4300
57,3,1505
36,3,6450
27,3,4730
53,3,7740
50,3,4300
21,3,4300
21,3,5160
54,1,15000
51, ,
26,1,8000
17,1,6000
13, ,
61, ,
70, ,
68,4,4644
35,7,
31,7,
13, ,
29,7,
43,7,
37,7,
13, ,
47,7,
24, ,
38,2,5600
69,1,6000
66, ,
33, ,
94, ,
24,8,
23,7,
24,7,
44,8,
12, ,
50, ,
31,7,
29,7,
41,2,8000
33,2,16000
54, ,
58,7,
46,3,15050
31, ,
16,3,3440
12, ,
66, ,
54,7,
46, ,
27,7,
13, ,
28,3,4300
39,3,12900
37,3,2150
16, ,
77, ,
25,8,
92, ,
74,3,4300
36,7,
63,7,
54,3,1290
21,3,5160
20,3,8600
18,3,7740
39,2,10000
29, ,
37,1,3200
59, ,
16, ,
64, ,
39,7,
32,7,
78, ,
22,3,3870
17,4,2580
67, ,
45,7,
84, ,
58,7,
65, ,
67, ,
53,2,7000
20,7,
29,7,
58,4,12900
54, ,
36,7,
22,7,
21,3,6665
88, ,
62, ,
59, ,
50,3,6450
51,3,6450
30, ,
26,7,
12, ,
44,1,5800
47,3,6020
42, ,
23,2,8400
18, ,
16, ,
36,4,3440
17,3,3870
15,3,3010
20,3,4730
18,4,3440
46,3,4300
41,4,3870
43,7,
43,3,4300
22,7,
37,7,
39,8,
16, ,
50,8,
57,7,
27,8,
55,7,
55, ,
32, ,
28, ,
24, ,
48,2,14000
48,2,8000
13, ,
48,7,
20, ,
80, ,
63,3,6450
59, ,
32,7,
16, ,
26,3,6450
26, ,
39,7,
41,3,3440
18, ,
13, ,
58, ,
72, ,
50, ,
33, ,
33,7,
58,2,8000
47, ,
21,3,4730
19, ,
19,3,3010
12, ,
27,3,5590
32,2,7200
21, ,
63,3,5590
31,3,6880
30, ,
51,3,6880
45,3,3870
18, ,
15, ,
32,3,8600
43,3,10750
44, ,
19,3,5160
16,3,5160
66,7,
64, ,
58,7,
55,7,
27,8,
19, ,
55,7,
47, ,
18, ,
15, ,
91, ,
68, ,
42, ,
40,7,
37, ,
42,7,
57,7,
55, ,
29,7,
31,7,
53,2,20000
54,7,
80, ,
62,7,
82, ,
27,3,3440
28,3,3010
58,8,
53,7,
69, ,
34,3,2150
42,3,4300
15, ,
41,7,
38,3,8600
16,4,6450
14, ,
72, ,
74, ,
69, ,
51,7,
49, ,
22, ,
26,3,7740
24,3,6020
41,7,
18,3,6450
29, ,
28,7,
59,3,2150
33,7,
28, ,
37,3,9030
35, ,
12, ,
60, ,
56,7,
41, ,
23, ,
21, ,
13, ,
47,2,16000
45, ,
20, ,
16, ,
70,7,
40,8,
52,7,
18,8,
46,2,9600
16,2,3600
57,7,
31,8,
26,8,
21,8,
43,3,7310
19, ,
45,2,12000
44, ,
21, ,
14, ,
22, ,
57,7,
53, ,
31, ,
24,7,
62, ,
32,7,
36,7,
59, ,
60,7,
47, ,
22,3,6880
18, ,
15, ,
55,3,6450
48, ,
36, ,
19,7,
13, ,
54,3,4300
35,7,
32, ,
63, ,
39,2,12000
42,3,8600
35,3,6450
13, ,
69,3,12900
69, ,
69, ,
80, ,
77, ,
35,8,
35,8,
89, ,
55,4,430
46,8,
22, ,
68,1,10000
58, ,
25, ,
48,1,13000
20,3,2150
15, ,
49, ,
23,3,4300
15, ,
14, ,
54,7,
57, ,
30,7,
70, ,
59, ,
76, ,
73, ,
43, ,
29,2,12000
27,1,10000
50,8,
21, ,
26,1,5000
81,3,8600
48,1,8000
47,1,16000
66,7,
66, ,
38, ,
34,7,
97, ,
65, ,
65,4,1548
54, ,
21, ,
50,2,5000
49, ,
26,7,
25,4,15480
19, ,
27,7,
22, ,
43,3,2580
48,3,10750
16, ,
62, ,
56,7,
34,2,12000
44,1,10000
25,7,
26, ,
34,3,7740
32,2,8000
12, ,
31,2,14000
34, ,
30,2,12000
31,2,8000
33,2,8278
67, ,
48,4,6000
33,3,10750
31, ,
12, ,
30,2,6000
33,7,
42,3,6020
42,3,6020
14, ,
65, ,
42,2,3000
19, ,
13, ,
39, ,
19,2,3000
59,3,7740
54,3,6020
26, ,
24,3,7740
17, ,
75, ,
58, ,
56, ,
48,7,
63,7,
17, ,
61,3,12900
60, ,
37,7,
27,7,
73, ,
46, ,
52,7,
25, ,
21, ,
17, ,
50,3,8600
48,3,6450
23,2,9000
18, ,
50,2,9000
27,2,5600
22, ,
80, ,
76, ,
55,2,13600
21,3,860
20,3,7740
16, ,
55,2,10400
52, ,
22, ,
18, ,
82, ,
51,2,12000
48, ,
18, ,
44,7,
39, ,
54,7,
45,7,
16,4,3440
70, ,
66, ,
35, ,
41,7,
32, ,
39,7,
39, ,
12, ,
62,7,
45,4,4300
29,7,
29,7,
29, ,
42,4,3440
43, ,
22, ,
17, ,
12, ,
47,7,
41,3,3870
21,3,6020
17, ,
58,7,
51, ,
21, ,
76, ,
71, ,
40,8,
49,8,
16,8,
68, ,
31,8,
26,8,
98, ,
48,8,
35,8,
45,8,
44,8,
37,3,8600
34, ,
18, ,
15, ,
50,2,6000
51,4,903
16, ,
15, ,
36,4,3870
36,4,3612
40,7,
23, ,
24,3,10750
60,7,
57, ,
28, ,
29,3,8600
25,3,8600
24,3,5160
23,3,5590
24,3,4730
60,8,
34,8,
14, ,
14, ,
58, ,
32,2,10000
31,7,
49,7,
76, ,
64, ,
64, ,
42,3,5590
34, ,
36,7,
35,7,
27, ,
30,2,20000
25,2,10000
61, ,
59,4,1800
69, ,
41, ,
15, ,
12, ,
60,3,5590
27,4,6450
68, ,
32,7,
40, ,
40,2,10000
21, ,
13, ,
54,3,5160
34,3,10750
35, ,
34,7,
32, ,
60, ,
47,4,4300
38,3,8600
17, ,
13, ,
32,2,50000
27,2,10000
27,7,
27,7,
49,2,12000
45, ,
19, ,
14, ,
48,3,4730
48, ,
24,2,7000
20,1,4000
28,2,7600
32,2,7600
56, ,
51,4,4500
17, ,
33,3,5160
13, ,
12, ,
91, ,
33,3,11954
28,3,12000
27,2,12000
45,1,15000
44,4,20000
17,3,4300
13, ,
32,2,12000
34,2,12000
60,2,10000
59,1,15000
24, ,
53,7,
62,3,6880
68,2,6000
63, ,
